35997311,CARM-RUNNING,653,42.00101,-5.68477,14.9,0.0,708.0,12.5007157332,29,,1477560582000
35997313,CARM-RUNNING,653,42.00069,-5.68454,9.7,0.0,708.0,10.7898031401,29,,1477560596000
35997315,CARM-RUNNING,653,42.0094,-5.68498,12.4,0.0,730.0,23.6716438983,29,,1477560247000
35997317,CARM-RUNNING,653,42.00538,-5.68401,13.2,0.0,720.0,36.0883763004,29,,1477560398000
35997319,CARM-RUNNING,653,42.00046,-5.68321,12.7,0.0,715.0,36.1498757082,29,,1477560760000
35997321,CARM-RUNNING,653,42.00384,-5.6867,12.5,0.0,709.0,10.4691180344,29,,1477560895000
35997323,CARM-RUNNING,653,42.0038,-5.68694,15.5,0.0,709.0,25.7353848947,29,,1477560482000
35997325,CARM-RUNNING,653,42.00443,-5.68628,11.7,0.0,711.0,13.0100585816,29,,1477560922000
35997327,CARM-RUNNING,653,42.00948,-5.68448,11.4,0.0,730.0,24.6868623787,29,,1477561166000
35997329,CARM-RUNNING,653,42.00966,-5.68342,8.8,0.0,733.0,12.1965236021,29,,1477561195000
35997331,CARM-RUNNING,653,41.99907,-5.68332,12.0,0.0,708.0,42.6963457821,29,,1477560697000
35997333,CARM-RUNNING,653,42.00792,-5.68446,12.2,0.0,731.0,10.2318267472,29,,1477561103000
35997335,CARM-RUNNING,653,42.00959,-5.68333,14.9,0.0,735.0,24.0429404514,29,,1477560206000
35997337,CARM-RUNNING,653,42.00687,-5.68392,46.0,0.0,727.0,26.26810116,29,,1477560339000
35997339,CARM-RUNNING,653,42.00482,-5.68579,14.2,0.0,714.0,11.8875867892,29,,1477560440000
35997341,CARM-RUNNING,653,42.00596,-5.6836,13.6,0.0,728.0,11.8083251651,29,,1477561036000
35997343,CARM-RUNNING,653,41.99905,-5.68465,13.7,0.0,706.0,11.5430573396,29,,1477560646000
35997345,CARM-RUNNING,653,42.0089,-5.68299,13.5,0.0,736.0,22.0944189024,29,,1477560185000
35997347,CARM-RUNNING,653,42.00161,-5.68419,12.0,0.0,715.0,13.2514327477,29,,1477560802000
35997349,CARM-RUNNING,653,42.00217,-5.68466,13.2,0.0,715.0,21.7355381514,29,,1477560823000
35997351,CARM-RUNNING,653,42.00018,-5.68469,16.5,0.0,708.0,13.8325423355,29,,1477560611000
35997353,CARM-RUNNING,653,42.0044,-5.68656,13.1,0.0,710.0,10.8244776525,29,,1477560461000
35997355,CARM-RUNNING,653,42.00829,-5.68463,6.5,0.0,731.0,14.3591101849,29,,1477560290000
35997357,CARM-RUNNING,653,42.00393,-5.68676,12.8,0.0,709.0,10.6834142053,29,,1477560898000
35997359,CARM-RUNNING,653,42.00062,-5.68341,14.6,0.0,713.0,12.2135397787,29,,1477560766000
35997361,CARM-RUNNING,653,42.00136,-5.68528,12.6,0.0,707.0,31.4550433216,29,,1477560567000
35997363,CARM-RUNNING,653,42.00311,-5.68592,12.6,0.0,709.0,21.074928598,29,,1477560865000
35997365,CARM-RUNNING,653,42.00535,-5.68342,7.3,0.0,724.0,10.2446151576,29,,1477560386000
35997367,CARM-RUNNING,653,42.00959,-5.68402,13.4,0.0,732.0,23.1638189729,29,,1477560225000
35997369,CARM-RUNNING,653,41.99892,-5.68365,13.0,0.0,707.0,10.8976393173,29,,1477560688000
35997371,CARM-RUNNING,653,42.00875,-5.68205,13.8,0.0,739.0,26.2622567373,29,,1477560163000
35997373,CARM-RUNNING,653,42.0003,-5.68302,11.4,0.0,715.0,12.713439047,29,,1477560753000
35997375,CARM-RUNNING,653,42.00143,-5.68537,12.3,0.0,706.0,21.131195543,29,,1477560564000
35997377,CARM-RUNNING,653,41.99902,-5.68342,13.2,0.0,707.0,21.6472868564,29,,1477560694000
35997379,CARM-RUNNING,653,42.0005,-5.68462,14.3,0.0,708.0,11.8556410762,29,,1477560602000
35997381,CARM-RUNNING,653,42.00262,-5.68596,13.1,0.0,708.0,21.769577135,29,,1477560524000
35997383,CARM-RUNNING,653,42.00726,-5.68429,13.2,0.0,730.0,10.9879955313,29,,1477561080000
35997385,CARM-RUNNING,653,41.99887,-5.68472,13.4,0.0,705.0,21.3976562205,29,,1477560652000
35997387,CARM-RUNNING,653,42.00197,-5.68567,12.9,0.0,706.0,21.5800247127,29,,1477560545000
35997389,CARM-RUNNING,653,42.00321,-5.68641,12.9,0.0,708.0,21.9319818656,29,,1477560503000
35997391,CARM-RUNNING,653,41.99865,-5.68418,13.2,0.0,705.0,22.796424733,29,,1477560673000
35997393,CARM-RUNNING,653,41.9994,-5.68267,14.0,0.0,712.0,23.4239270724,29,,1477560715000
35997395,CARM-RUNNING,653,42.0063,-5.68372,18.4,0.0,726.0,25.0800423084,29,,1477560353000
35997397,CARM-RUNNING,653,42.00506,-5.68535,13.6,0.0,714.0,11.3211079144,29,,1477560428000
35997399,CARM-RUNNING,653,42.00392,-5.68698,15.9,0.0,709.0,13.0312100613,29,,1477560479000
35997401,CARM-RUNNING,653,42.0047,-5.686,12.0,0.0,713.0,10.293417111,29,,1477560446000
35997403,CARM-RUNNING,653,42.00882,-5.68477,14.9,0.0,730.0,22.8713627674,29,,1477560268000
35997405,CARM-RUNNING,653,42.0054,-5.68388,15.3,0.0,721.0,25.4197746219,29,,1477560395000
35997407,CARM-RUNNING,653,42.00099,-5.68367,13.3,0.0,714.0,24.0922766715,29,,1477560779000
35997409,CARM-RUNNING,653,42.00329,-5.68648,13.4,0.0,708.0,10.9884064127,29,,1477560500000
35997411,CARM-RUNNING,653,42.00559,-5.68342,13.6,0.0,727.0,22.2203442337,29,,1477560374000
35997413,CARM-RUNNING,653,42.00454,-5.68605,12.0,0.0,712.0,22.4829335447,29,,1477560929000
35997415,CARM-RUNNING,653,42.00761,-5.68449,13.9,170.0,731.0,11.3990045416,29,,1477560308000
35997417,CARM-RUNNING,653,42.00324,-5.68609,12.3,0.0,709.0,10.3048147912,29,,1477560871000
35997419,CARM-RUNNING,653,42.00823,-5.68448,12.1,0.0,731.0,10.1039460883,29,,1477561114000
35997421,CARM-RUNNING,653,42.00413,-5.68682,11.3,0.0,709.0,12.5115460547,29,,1477560905000
35997423,CARM-RUNNING,653,42.0036,-5.68649,12.6,0.0,708.0,10.5883278899,29,,1477560886000
35997425,CARM-RUNNING,653,42.00703,-5.68395,7.5,0.0,728.0,10.4263364927,29,,1477560331000
35997427,CARM-RUNNING,653,42.00252,-5.68592,13.4,0.0,707.0,11.2096935429,29,,1477560527000
35997429,CARM-RUNNING,653,42.0049,-5.68536,11.6,0.0,714.0,12.9589451421,29,,1477560950000
35997431,CARM-RUNNING,653,41.99897,-5.68354,12.9,0.0,707.0,10.7571155812,29,,1477560691000
35997433,CARM-RUNNING,653,42.00478,-5.68559,11.8,0.0,713.0,13.0892866248,29,,1477560943000
35997435,CARM-RUNNING,653,42.00948,-5.68334,13.9,0.0,735.0,11.5758657165,29,,1477560203000
35997437,CARM-RUNNING,653,42.00526,-5.68487,15.1,0.0,715.0,12.5655576422,29,,1477560416000
35997439,CARM-RUNNING,653,42.00959,-5.6838,10.7,0.0,732.0,11.8457356576,29,,1477561184000
35997441,CARM-RUNNING,653,42.0067,-5.68376,12.2,0.0,727.0,10.2274132428,29,,1477561058000
